x,y,z,jrc2018u_x,jrc2018u_y,jrc2018u_z
455319,118146,159817,375.5554,70.2842,80.8589
455319,118146,189817,376.6326,74.0481,100.8898
455319,118146,219817,377.1814,77.6452,121.3426
455319,118146,249817,379.2401,82.3795,141.5980
455319,118146,279817,381.6714,87.9218,161.1365
455319,148146,129817,369.7172,89.3508,57.7177
455319,148146,189817,373.8918,96.4635,97.2265
455319,148146,219817,375.1924,101.3067,116.3207
455319,148146,249817,378.0735,106.2654,136.5882
455319,178146,99817,366.5880,108.0335,29.9849
455319,178146,129817,366.5827,111.4850,52.4006
455319,178146,159817,367.7777,115.5179,74.0123
455319,178146,189817,370.7846,121.3410,94.1003
455319,178146,219817,373.6836,124.1693,111.3170
455319,178146,249817,376.4850,128.6287,131.3958
455319,178146,279817,378.8894,132.8925,150.5770
455319,208146,99817,364.2302,129.0589,24.6604
455319,208146,129817,363.9128,132.4091,46.3937
455319,208146,159817,364.6882,136.7708,68.1824
455319,208146,189817,367.3054,140.5093,89.2892
455319,208146,249817,373.9077,149.3645,126.7624
455319,208146,279817,376.8628,153.8515,145.5593
455319,238146,99817,362.0285,149.3214,18.6845
455319,238146,129817,362.3083,153.1899,40.4094
455319,238146,159817,362.7490,157.2712,62.3290
455319,238146,189817,365.2535,161.1672,83.2879
455319,238146,249817,371.3733,169.4394,121.9389
455319,238146,279817,374.2233,173.6008,140.5981
455319,268146,189817,364.5336,181.2898,77.3024
455319,268146,219817,367.1064,185.0721,97.3167
455319,268146,249817,369.7735,189.2790,116.7467
455319,268146,279817,372.7447,193.4047,135.5478
455319,298146,159817,363.0249,197.9456,49.3078
455319,298146,189817,363.8262,201.8766,70.3659
455319,298146,219817,366.2513,205.4485,90.6611
455319,298146,249817,368.4823,209.6057,110.9935
455319,298146,279817,371.6296,213.1219,130.4712
455319,328146,189817,364.7037,221.3215,64.1232
455319,328146,219817,365.7278,224.9576,84.9255
455319,328146,249817,367.8430,228.6011,105.0762
455319,328146,279817,370.2596,232.2758,124.3787
485319,58146,189817,402.9168,30.8051,106.2688
485319,58146,219817,404.2570,35.3761,126.6234
485319,88146,159817,398.8329,49.6257,80.8835
485319,88146,189817,399.8107,53.3641,101.4959
485319,88146,219817,402.5904,56.0532,122.6630
485319,88146,249817,405.0771,59.7561,143.8912
485319,118146,129817,393.7446,67.4331,61.9001
485319,118146,159817,394.2528,71.9594,80.1303
485319,118146,189817,395.9705,75.8066,97.1973
485319,118146,219817,400.9801,78.6915,119.8778
485319,118146,249817,404.2250,83.0047,139.9051
485319,118146,279817,407.3653,88.3754,158.8256
485319,148146,129817,391.7137,89.1730,56.5003
485319,148146,159817,394.4612,92.0825,78.0124
485319,148146,189817,396.7529,97.4658,97.0454
485319,148146,219817,399.7262,102.4048,116.3665
485319,148146,249817,403.0886,106.5697,135.3080
485319,178146,99817,386.7326,109.5807,30.4817
485319,178146,159817,389.8162,116.8558,73.9537
485319,178146,189817,394.2838,122.4449,92.9483
485319,178146,219817,397.5963,124.7764,110.9812
485319,178146,249817,401.1566,128.9159,129.9805
485319,178146,279817,404.6756,133.1202,149.2295
485319,208146,99817,384.1925,129.9202,25.1038
485319,208146,129817,386.1039,133.3493,46.6643
485319,208146,159817,387.8496,137.1841,68.4538
485319,208146,189817,391.9767,140.4106,87.8795
485319,208146,219817,394.9168,144.9649,106.2411
485319,208146,249817,399.3157,149.2654,125.5517
485319,208146,279817,402.7946,154.2065,144.5302
485319,238146,129817,384.0892,153.8213,40.8089
485319,238146,249817,397.1468,169.5208,120.9593
485319,238146,279817,401.3001,173.9356,139.4890
485319,268146,129817,383.0073,173.9989,34.0187
485319,268146,159817,384.9667,177.7568,55.2380
485319,268146,189817,388.5269,181.5590,76.5131
485319,268146,219817,392.5775,185.4699,96.4763
485319,268146,249817,396.6244,189.7010,115.8488
485319,268146,279817,400.6518,192.8803,134.3819
485319,298146,189817,388.5917,201.4699,70.2370
485319,298146,219817,392.1992,205.0813,90.9359
485319,298146,249817,396.1083,207.4928,110.5201
515319,58146,189817,425.7319,33.2198,107.1983
515319,58146,219817,427.1222,36.7960,126.6945
515319,88146,189817,422.8510,54.5147,101.1302
515319,88146,219817,425.2591,57.4991,122.4625
515319,88146,249817,428.5907,61.2881,143.0476
515319,118146,129817,413.8315,67.7120,60.5017
515319,118146,159817,414.0227,71.7009,79.5284
515319,118146,189817,419.4299,76.7663,98.4938
515319,118146,219817,423.4480,79.9661,118.7429
515319,118146,249817,427.2606,84.2854,138.9357
515319,148146,189817,418.9565,98.5092,95.0613
515319,148146,219817,422.1357,102.2914,114.3866
515319,148146,249817,426.8272,106.9178,133.9554
515319,178146,159817,411.3958,116.4519,73.2277
515319,178146,189817,416.2216,120.3810,92.4293
515319,178146,219817,420.5447,124.4447,110.5452
515319,178146,249817,425.2935,129.1134,129.5463
515319,208146,159817,409.6115,136.8485,66.9000
515319,208146,189817,414.3224,141.3684,87.2035
515319,208146,219817,418.9338,145.1071,106.2260
515319,208146,249817,423.9829,149.6928,125.3106
515319,208146,279817,430.5190,154.6512,143.4465
515319,238146,159817,408.4362,157.0488,61.4854
515319,238146,189817,413.3939,160.8883,81.8213
515319,238146,219817,418.0197,164.8810,100.8874
515319,238146,249817,423.6406,169.6520,119.8096
515319,268146,189817,412.7970,180.6218,75.8181
515319,268146,219817,418.4256,184.5485,94.9504
515319,268146,279817,433.0475,192.8975,132.8022
515319,268146,309817,437.6981,196.7921,151.4091
515319,298146,249817,428.5470,205.9275,108.6259
515319,298146,279817,433.9612,210.4104,126.9410
545319,88146,189817,445.5844,56.8137,101.8077
545319,88146,219817,448.4404,60.7767,121.9441
545319,88146,249817,452.3346,64.8013,142.1114
545319,118146,159817,437.5776,73.1635,78.0986
545319,118146,189817,442.6456,77.4286,98.2614
545319,118146,219817,447.2718,81.9034,118.3350
545319,118146,249817,451.8974,86.8082,137.4176
545319,148146,159817,434.0119,93.3699,75.4499
545319,148146,189817,439.7303,98.6856,95.0074
545319,148146,219817,445.0228,102.8994,113.5127
545319,148146,249817,451.6528,107.9993,132.3228
545319,178146,159817,433.2339,115.3326,70.8999
545319,178146,189817,438.0666,119.6166,90.6499
